X,Y,Z,EventID,date,hour,Xerr,Yerr,Zerr,M,Strike,Dip,Rake,WID,X2,Y2
69882.3,121122.5,-4228.3,8966,13/09/2005,3.615,24.7,28.3,42.8,0.2,157,9,65,NAN,475882.3,6924122.5
70488.9,121048.3,-4119.7,8973,13/09/2005,3.651,21.4,23.4,43.6,-0.2,157,9,65,NAN,476488.9,6924048.3
70296.4,120844.2,-4190.4,8979,13/09/2005,3.683,20.3,21.9,32.9,-0.4,157,9,65,NAN,476296.4,6923844.2
70314.5,120844.5,-4155.8,8980,13/09/2005,3.688,36.7,39.7,52.3,0.1,157,9,65,NAN,476314.5,6923844.5
69999.5,121279.4,-4262.5,8982,13/09/2005,3.711,48.3,63.3,87.6,0.1,157,9,65,NAN,475999.5,6924279.4
69884.1,121140.8,-4214.9,8983,13/09/2005,3.718,26.4,30.2,45.9,-0.4,157,9,65,NAN,475884.1,6924140.8
70006.4,120945.9,-4203.6,8993,13/09/2005,3.768,18.7,21.7,32.4,-0.4,157,9,65,NAN,476006.4,6923945.9
69897.5,121093,-4227.6,8997,13/09/2005,3.793,21.6,24.8,37.4,0,157,9,65,NAN,475897.5,6924093
69885.5,121141.1,-4214.4,8998,13/09/2005,3.799,18.3,20.9,31.7,0.2,157,9,65,NAN,475885.5,6924141.1
70291.9,120891.4,-4195.6,8999,13/09/2005,3.8,25.1,21.2,26.7,1.4,157,9,65,NAN,476291.9,6923891.4
69983.2,120889.5,-4187.7,9002,13/09/2005,3.827,18.8,20.6,31.3,0.1,157,9,65,NAN,475983.2,6923889.5
69986.2,120902,-4212.9,9004,13/09/2005,3.843,24.5,28.8,42.1,-0.5,157,9,65,NAN,475986.2,6923902
69880.8,121116.8,-4233.2,9006,13/09/2005,3.85,24.5,28.7,43,-0.4,157,9,65,NAN,475880.8,6924116.8
69928.1,120897.1,-4189.8,9007,13/09/2005,3.854,22.4,25.8,38.6,-0.3,157,9,65,NAN,475928.1,6923897.1
69880.2,121074.9,-4221.8,9013,13/09/2005,3.888,22.9,25.1,38.5,0.4,157,9,65,NAN,475880.2,6924074.9
69897.8,120911.8,-4173,9015,13/09/2005,3.896,21.9,25.2,37.9,-0.1,157,9,65,NAN,475897.8,6923911.8
69873.4,121090.2,-4162.8,9016,13/09/2005,3.901,18.5,21.2,32.3,0.2,157,9,65,NAN,475873.4,6924090.2
69850,121138.1,-4183.4,9019,13/09/2005,3.922,19.4,22.2,33.9,0.5,157,9,65,NAN,475850,6924138.1
69930.2,120895,-4196,9020,13/09/2005,3.927,24.1,27.7,41.4,0.5,157,9,65,NAN,475930.2,6923895
69912.9,121033,-4197.9,9024,13/09/2005,3.941,35.6,40.7,61.5,0,157,9,65,NAN,475912.9,6924033
69893.6,121034.5,-4214.2,9025,13/09/2005,3.947,23.4,27.5,40.9,-0.1,157,9,65,NAN,475893.6,6924034.5
69871,120955.8,-4199.2,9028,13/09/2005,3.965,25.7,29.6,44.4,-0.2,157,9,65,NAN,475871,6923955.8
69922.5,120934.6,-4145.1,9029,13/09/2005,3.968,18.8,21.5,32.5,0.4,157,9,65,NAN,475922.5,6923934.6
70412.8,120700,-4180.5,9032,13/09/2005,3.988,21,23.5,33.1,0.5,157,9,65,NAN,476412.8,6923700
70361.2,120752.4,-4170.7,9034,13/09/2005,3.994,18.4,19.7,29.5,-0.4,157,9,65,NAN,476361.2,6923752.4
70264,120891.8,-4174.6,9042,13/09/2005,4.043,20.7,22.4,33.5,-0.5,157,9,65,NAN,476264,6923891.8
70280.5,121202.3,-4253.6,9043,13/09/2005,4.051,56.7,64.5,95.4,-0.5,157,9,65,NAN,476280.5,6924202.3
70046.8,121049.6,-4185.5,9044,13/09/2005,4.057,28.6,30.3,49.2,-0.3,157,9,65,NAN,476046.8,6924049.6
69869.5,121007.1,-4234.3,9045,13/09/2005,4.064,22.3,25.7,38.5,-0.4,157,9,65,NAN,475869.5,6924007.1
69845.4,120255,-4019.3,9048,13/09/2005,4.086,22.9,23.5,35.6,0.3,NAN,NAN,NAN,NAN,475845.4,6923255
69894.1,121003.7,-4285.7,9050,13/09/2005,4.103,29,29.1,40.4,1.3,157,9,65,NAN,475894.1,6924003.7
69905.7,121016.2,-4222,9052,13/09/2005,4.108,36.2,30.1,37.4,0.3,157,9,65,NAN,475905.7,6924016.2
69928.4,120972.2,-4214,9054,13/09/2005,4.113,15.2,16.6,27.3,0.3,157,9,65,NAN,475928.4,6923972.2
69995.1,120957.8,-4223.4,9056,13/09/2005,4.118,29.4,27.8,41.9,1,157,9,65,NAN,475995.1,6923957.8
69876.8,120937.6,-4200.7,9059,13/09/2005,4.126,16.2,16.9,24.5,-0.4,157,9,65,NAN,475876.8,6923937.6
69978.9,121014.1,-4206.3,9061,13/09/2005,4.131,25.4,30.1,45.9,0.4,157,9,65,NAN,475978.9,6924014.1
69827.2,120954,-4227.5,9062,13/09/2005,4.135,22.1,28.1,41,1,157,9,65,NAN,475827.2,6923954
69788.3,121039.8,-4219,9063,13/09/2005,4.139,37.4,43.2,65.1,0.4,157,9,65,NAN,475788.3,6924039.8
69837.7,121010,-4216.6,9065,13/09/2005,4.144,22.1,25.4,38.3,0.3,157,9,65,NAN,475837.7,6924010
69871.6,121133.5,-4233.3,9068,13/09/2005,4.183,29.7,34.9,52.3,-0.5,157,9,65,NAN,475871.6,6924133.5
69895.3,121045.2,-4196.6,9069,13/09/2005,4.193,19.1,20.9,32.1,0.4,157,9,65,NAN,475895.3,6924045.2
70024.3,120871.8,-4172.3,9073,13/09/2005,4.213,20,23.5,34.4,-0.4,157,9,65,NAN,476024.3,6923871.8
70181.3,121208.3,-4174,9074,13/09/2005,4.221,30.4,34,52.3,-0.3,157,9,65,NAN,476181.3,6924208.3
70336.6,121173.6,-4134,9075,13/09/2005,4.227,22.3,23.8,36.7,0.1,157,9,65,NAN,476336.6,6924173.6
70265.6,121160.9,-4128.4,9076,13/09/2005,4.229,23,24.7,38.3,0.2,157,9,65,NAN,476265.6,6924160.9
70074,120887.6,-4145.5,9077,13/09/2005,4.239,13.1,13.3,21.8,-0.4,157,9,65,NAN,476074,6923887.6
69860.9,120949.8,-4172.7,9080,13/09/2005,4.246,25.9,29.8,45,-0.2,157,9,65,NAN,475860.9,6923949.8
69870.1,121114,-4207.5,9082,13/09/2005,4.25,17.3,19,29.3,1,157,9,65,NAN,475870.1,6924114
69854.6,120918.7,-4162.6,9086,13/09/2005,4.261,25.4,32.1,47.3,0.4,157,9,65,NAN,475854.6,6923918.7
69931.7,121150.7,-4184.1,9088,13/09/2005,4.267,26.1,29.7,45.4,-0.2,157,9,65,NAN,475931.7,6924150.7
69859.4,120918.1,-4174,9089,13/09/2005,4.273,25.8,28.5,43.6,0.3,157,9,65,NAN,475859.4,6923918.1
69858.9,120988.9,-4169.1,9090,13/09/2005,4.279,47.8,60.6,89.1,0,157,9,65,NAN,475858.9,6923988.9
69849.9,120927,-4210.6,9091,13/09/2005,4.284,41.8,49.6,73,-0.4,157,9,65,NAN,475849.9,6923927
69981.6,120919.9,-4166.7,9094,13/09/2005,4.291,29.5,33.4,47.4,1.6,157,9,65,NAN,475981.6,6923919.9
70013,120859.5,-4140,9096,13/09/2005,4.301,30.2,33,50.5,0.2,157,9,65,NAN,476013,6923859.5
69822,121052.5,-4166.8,9099,13/09/2005,4.334,27.5,35,51.5,-0.3,157,9,65,NAN,475822,6924052.5
69834.6,121091.8,-4225.5,9100,13/09/2005,4.335,19,20.9,32.1,1.1,157,9,65,NAN,475834.6,6924091.8
69874.6,121189.1,-4284.5,9103,13/09/2005,4.342,22.3,26.6,28.6,1,157,9,65,NAN,475874.6,6924189.1
69869.9,121148.6,-4245.6,9104,13/09/2005,4.343,34.7,33.9,54.8,0.9,157,9,65,NAN,475869.9,6924148.6
69905.4,120915,-4154,9105,13/09/2005,4.349,25.5,28,43,0,157,9,65,NAN,475905.4,6923915
69799.8,121042.2,-4212.2,9108,13/09/2005,4.358,35.7,41.1,62.1,-0.1,157,9,65,NAN,475799.8,6924042.2
69820,121174.7,-4200,9112,13/09/2005,4.38,30.5,34.9,53.3,-0.2,157,9,65,NAN,475820,6924174.7
70236.2,121151,-4111.9,9113,13/09/2005,4.392,35.4,37.9,59,0.1,157,9,65,NAN,476236.2,6924151
70253.5,121195,-4145.4,9116,13/09/2005,4.409,22.5,25.4,38.8,-0.3,157,9,65,NAN,476253.5,6924195
70199.1,121015.2,-4125.2,9120,13/09/2005,4.452,22.4,24.3,36.8,-0.5,157,9,65,NAN,476199.1,6924015.2
70193.4,121089.6,-4090.5,9121,13/09/2005,4.458,35.8,43.9,65,0.1,157,9,65,NAN,476193.4,6924089.6
69831.7,121162.7,-4204.8,9124,13/09/2005,4.473,27.3,31.3,47.7,-0.3,157,9,65,NAN,475831.7,6924162.7
69794.9,121045.6,-4201.2,9125,13/09/2005,4.486,29.2,34.6,51.8,-0.3,157,9,65,NAN,475794.9,6924045.6
69850.8,121138.8,-4251.9,9126,13/09/2005,4.489,23.4,26.9,40.5,0.8,157,9,65,NAN,475850.8,6924138.8
69859.4,121150,-4182.3,9133,13/09/2005,4.519,25.7,32.7,47.9,-0.4,157,9,65,NAN,475859.4,6924150
69854.8,120920.8,-4173.2,9137,13/09/2005,4.544,22.7,26.9,39.7,-0.4,157,9,65,NAN,475854.8,6923920.8
69850.3,121137.7,-4180.9,9138,13/09/2005,4.546,22.4,28.5,41.8,0.2,157,9,65,NAN,475850.3,6924137.7
69858.9,121143.7,-4142.5,9139,13/09/2005,4.551,22.7,28.8,42.4,-0.2,157,9,65,NAN,475858.9,6924143.7
69996.4,120872.4,-4174.1,9143,13/09/2005,4.564,19.1,20.9,31.8,0.5,157,9,65,NAN,475996.4,6923872.4
69967.8,120877.1,-4171.3,9145,13/09/2005,4.574,20.9,22.9,34.9,0.4,157,9,65,NAN,475967.8,6923877.1
69828.9,121116.2,-4199.3,9146,13/09/2005,4.577,22.9,26.3,40,0.5,157,9,65,NAN,475828.9,6924116.2
69893,121111.5,-4276.2,9147,13/09/2005,4.579,59.2,56,71.9,0.2,157,9,65,NAN,475893,6924111.5
69947.6,120888.3,-4170.8,9148,13/09/2005,4.584,31.8,36.5,54.6,0.2,157,9,65,NAN,475947.6,6923888.3
69849,121188.3,-4228.5,9151,13/09/2005,4.59,17.9,20.5,31.1,0.7,157,9,65,NAN,475849,6924188.3
69806,121207.1,-4215.1,9153,13/09/2005,4.597,22.5,25.8,39.4,0.8,157,9,65,NAN,475806,6924207.1
69834.7,121089.7,-4235.4,9154,13/09/2005,4.604,17.9,19.7,30.2,1.5,157,9,65,NAN,475834.7,6924089.7
70277.3,120855.5,-4185.3,9156,13/09/2005,4.608,23.2,21.6,32.4,0.8,157,9,65,NAN,476277.3,6923855.5
69798.5,121108.4,-4288.4,9157,13/09/2005,4.614,37.7,41.7,63.3,1.4,157,9,65,NAN,475798.5,6924108.4
69791.4,121101.3,-4203.5,9160,13/09/2005,4.622,27.8,35.6,52,-0.1,157,9,65,NAN,475791.4,6924101.3
69799.2,121099.3,-4243.8,9164,13/09/2005,4.638,23.6,27.2,41,0.4,157,9,65,NAN,475799.2,6924099.3
69875.5,121169.9,-4168.6,9165,13/09/2005,4.641,20,25.4,37.2,0,157,9,65,NAN,475875.5,6924169.9
69818,121168,-4219.9,9172,13/09/2005,4.672,53.5,60.8,77.1,-0.4,157,9,65,NAN,475818,6924168
70128.8,121184.8,-4172.7,9173,13/09/2005,4.679,35.7,41,61.8,-0.6,157,9,65,NAN,476128.8,6924184.8
69777.6,121183.4,-4178.7,9174,13/09/2005,4.682,27.7,29.9,49.3,-0.5,157,9,65,NAN,475777.6,6924183.4
69865.6,120920,-4158.6,9177,13/09/2005,4.712,18.6,20.5,31.5,0.3,157,9,65,NAN,475865.6,6923920
70106.8,120926.1,-4137.3,9179,13/09/2005,4.733,21.7,24.6,37.3,-0.2,157,9,65,NAN,476106.8,6923926.1
70091.4,120925.9,-4133.3,9180,13/09/2005,4.735,21,22.8,35,0.4,157,9,65,NAN,476091.4,6923925.9
69787.1,121146.5,-4265.9,9182,13/09/2005,4.746,28.8,35.5,58.7,-0.5,157,9,65,NAN,475787.1,6924146.5
69973.1,120852.7,-4134.1,9183,13/09/2005,4.753,22.1,25.3,38.3,-0.3,157,9,65,NAN,475973.1,6923852.7
69850.9,120906.1,-4171.2,9184,13/09/2005,4.756,23.5,26,39.8,0.5,157,9,65,NAN,475850.9,6923906.1
69891.5,120888.8,-4182.8,9185,13/09/2005,4.758,30.4,28,45.5,0,157,9,65,NAN,475891.5,6923888.8
69886,120880.2,-4190.1,9186,13/09/2005,4.762,23,26.5,39.6,-0.4,157,9,65,NAN,475886,6923880.2
69877.4,120904.1,-4194.1,9188,13/09/2005,4.773,22.7,25,38.1,0.6,157,9,65,NAN,475877.4,6923904.1
69873.3,120832.9,-4186.8,9189,13/09/2005,4.778,21.8,21.8,32.1,0.9,157,9,65,NAN,475873.3,6923832.9
70091.7,121607.9,-4227.6,9190,13/09/2005,4.783,45.9,49.9,77.1,0.6,157,9,65,NAN,476091.7,6924607.9
69913.6,120874.7,-4190.2,9191,13/09/2005,4.785,20.1,25.4,37.1,0.8,157,9,65,NAN,475913.6,6923874.7
70301,121041.5,-4127.8,9192,13/09/2005,4.791,19.2,23.3,34.2,0,157,9,65,NAN,476301,6924041.5
70320.6,121203,-4109.8,9193,13/09/2005,4.807,35.7,38,59.2,0.7,157,9,65,NAN,476320.6,6924203
69955,120887.5,-4145.9,9194,13/09/2005,4.816,23.9,26.2,40.1,0.2,157,9,65,NAN,475955,6923887.5
70398.7,121220.4,-4105.1,9196,13/09/2005,4.829,31.8,34.4,57.8,-0.4,157,9,65,NAN,476398.7,6924220.4
70151.5,121079.7,-4173.8,9198,13/09/2005,4.869,31.3,40.3,56,-0.5,157,9,65,NAN,476151.5,6924079.7
69963.4,120865.9,-4154.8,9199,13/09/2005,4.876,20.8,22.9,34.9,0.2,157,9,65,NAN,475963.4,6923865.9
69950.5,120849.3,-4178.3,9201,13/09/2005,4.886,23.9,22.7,34.3,0.7,157,9,65,NAN,475950.5,6923849.3
69920.3,120887.4,-4166.4,9203,13/09/2005,4.899,15.3,16.8,25.7,0.1,157,9,65,NAN,475920.3,6923887.4
69911,120863.6,-4152.2,9204,13/09/2005,4.906,16.9,19.4,29.2,-0.1,157,9,65,NAN,475911,6923863.6
69943.4,120875.8,-4206.8,9206,13/09/2005,4.91,31.3,29.6,44.7,1.2,157,9,65,NAN,475943.4,6923875.8
70340.4,121176.1,-4157.6,9207,13/09/2005,4.918,34.9,39.4,59,0,157,9,65,NAN,476340.4,6924176.1
69865.1,120887.1,-4183.3,9209,13/09/2005,4.929,12.2,14,21,-0.2,157,9,65,NAN,475865.1,6923887.1
69881.2,120866.5,-4137.3,9210,13/09/2005,4.933,22,25.3,38.1,0.3,157,9,65,NAN,475881.2,6923866.5
69921.4,120884,-4198.3,9211,13/09/2005,4.935,18.2,19.6,31.5,0,157,9,65,NAN,475921.4,6923884
70426.8,121067,-4082,9215,13/09/2005,4.952,39,42.8,65.6,-0.1,157,9,65,NAN,476426.8,6924067
69995.9,121023.5,-4232.1,9217,13/09/2005,4.959,24.3,26.6,40.4,0,157,9,65,NAN,475995.9,6924023.5
70400.6,121097.5,-4088.3,9218,13/09/2005,4.973,32.7,34.6,53.7,0.5,157,9,65,NAN,476400.6,6924097.5
70491.1,121118.8,-4181.9,9219,13/09/2005,4.975,29.1,33,57.4,1.2,157,9,65,NAN,476491.1,6924118.8
69813.7,121016.1,-4190.4,9222,13/09/2005,5.001,39.8,45.8,69.3,0.4,157,9,65,NAN,475813.7,6924016.1
69858.4,121018.6,-4169.6,9223,13/09/2005,5.006,25.1,31.8,46.7,-0.2,157,9,65,NAN,475858.4,6924018.6
69837.7,121009.8,-4185.7,9224,13/09/2005,5.008,30.2,35.7,53.3,-0.3,157,9,65,NAN,475837.7,6924009.8
70061.6,121055,-4199,9225,13/09/2005,5.014,22.8,21.5,32.7,1,157,9,65,NAN,476061.6,6924055
70062.2,121090.5,-4195.7,9227,13/09/2005,5.021,22.5,25.5,38.6,-0.3,157,9,65,NAN,476062.2,6924090.5
70039.8,121081.1,-4172,9228,13/09/2005,5.024,18.8,20.4,31.4,0.5,157,9,65,NAN,476039.8,6924081.1
69980,120844.8,-4144.8,9230,13/09/2005,5.037,20.5,23.5,35.2,-0.1,157,9,65,NAN,475980,6923844.8
70083.9,120851.8,-4176.9,9231,13/09/2005,5.039,19.4,21.1,32,0.9,157,9,65,NAN,476083.9,6923851.8
70217,121538.9,-4210.2,9235,13/09/2005,5.055,32.7,37,56.9,-0.2,157,9,65,NAN,476217,6924538.9
69997.4,120860.6,-4152.4,9236,13/09/2005,5.07,33,33.2,45.3,0,157,9,65,NAN,475997.4,6923860.6
69796.2,120884.9,-4147.1,9237,13/09/2005,5.098,25.5,32.5,48,-0.3,157,9,65,NAN,475796.2,6923884.9
69917.4,120950.1,-4173.4,9239,13/09/2005,5.127,29.4,34.6,51.2,-0.5,157,9,65,NAN,475917.4,6923950.1
70455.4,121084.4,-4089.9,9240,13/09/2005,5.134,25.7,28.5,43.2,-0.2,157,9,65,NAN,476455.4,6924084.4
70121.1,120868.3,-4167.7,9241,13/09/2005,5.136,15.2,17.2,25.7,-0.2,157,9,65,NAN,476121.1,6923868.3
69879.4,121056.6,-4192.7,9242,13/09/2005,5.168,24.5,26.9,41.4,0.2,157,9,65,NAN,475879.4,6924056.6
70316.5,121011.1,-4069.2,9243,13/09/2005,5.171,25,30.2,44.8,0,157,9,65,NAN,476316.5,6924011.1
69848.9,121232.3,-4216.3,9248,13/09/2005,5.24,24.7,28.3,43.2,0.2,157,9,65,NAN,475848.9,6924232.3
70218.9,121024.6,-4148.6,9249,13/09/2005,5.253,28.3,31.7,48.3,-0.4,157,9,65,NAN,476218.9,6924024.6
70066.1,120837.3,-4170.8,9250,13/09/2005,5.258,20.3,23.1,34.7,-0.3,157,9,65,NAN,476066.1,6923837.3
70055.8,120825.4,-4134.1,9259,13/09/2005,5.341,27.3,26.5,36.1,-0.1,157,9,65,NAN,476055.8,6923825.4
69793.9,120923.8,-4146.2,9260,13/09/2005,5.349,50.3,51.1,71.2,-0.4,157,9,65,NAN,475793.9,6923923.8
70214.4,121023.4,-4149.9,9264,13/09/2005,5.396,22.6,22.8,36.9,0,157,9,65,NAN,476214.4,6924023.4
70202.2,121083,-4152.9,9265,13/09/2005,5.402,23.2,25,38.4,0.5,157,9,65,NAN,476202.2,6924083
70324.9,121219.5,-4115.2,9267,13/09/2005,5.405,29.1,30.9,48.1,0.3,157,9,65,NAN,476324.9,6924219.5
70261.6,121075.2,-4145.6,9268,13/09/2005,5.408,20.1,19.5,32.1,-0.2,157,9,65,NAN,476261.6,6924075.2
70060.9,121074.1,-4143.4,9271,13/09/2005,5.437,26.7,33.2,40,-0.5,157,9,65,NAN,476060.9,6924074.1
70285.2,121096.6,-4107.4,9272,13/09/2005,5.444,19.5,20.8,32.3,-0.2,157,9,65,NAN,476285.2,6924096.6
70028.7,120819.2,-4134.8,9273,13/09/2005,5.449,19.4,24.1,35.5,0.1,157,9,65,NAN,476028.7,6923819.2
70085.9,121061.3,-4133.2,9274,13/09/2005,5.457,29.3,36.4,43.8,-0.4,157,9,65,NAN,476085.9,6924061.3
70270,121257.1,-4157.4,9275,13/09/2005,5.468,44.9,50.8,76.9,-0.2,157,9,65,NAN,476270,6924257.1
70269.3,120907.6,-4149.3,9277,13/09/2005,5.496,17.8,19.1,29.1,0,157,9,65,NAN,476269.3,6923907.6
70191,120874,-4137.4,9279,13/09/2005,5.511,15.8,18.8,31.9,0,157,9,65,NAN,476191,6923874
70139.7,120939.4,-4167.9,9281,13/09/2005,5.521,24.6,27.8,42,-0.3,157,9,65,NAN,476139.7,6923939.4
70140.3,120922.7,-4164.5,9284,13/09/2005,5.536,14.4,15.7,23.9,0.4,157,9,65,NAN,476140.3,6923922.7
70184.4,120883.6,-4164.9,9286,13/09/2005,5.546,13.8,15,22.7,0.3,157,9,65,NAN,476184.4,6923883.6
70338.1,121012.2,-4170.8,9288,13/09/2005,5.553,21.3,25.5,41.4,-0.4,157,9,65,NAN,476338.1,6924012.2
70156.2,120912.2,-4135.1,9290,13/09/2005,5.558,16,17.4,26.6,-0.4,157,9,65,NAN,476156.2,6923912.2
70229.4,120935.7,-4103.7,9291,13/09/2005,5.564,19.4,19,31.3,-0.3,157,9,65,NAN,476229.4,6923935.7
70241.4,120918.5,-4121.2,9292,13/09/2005,5.569,21.7,24.7,31.9,-0.4,157,9,65,NAN,476241.4,6923918.5
70142.7,120885.2,-4156.7,9295,13/09/2005,5.589,14,15.1,23,-0.2,157,9,65,NAN,476142.7,6923885.2
70123.4,120909.3,-4152.4,9297,13/09/2005,5.597,22.2,27.4,40.2,-0.2,157,9,65,NAN,476123.4,6923909.3
70027.3,121018.9,-4204.3,9299,13/09/2005,5.614,21.8,23.8,36.4,0.9,157,9,65,NAN,476027.3,6924018.9
70353.6,121093.7,-4092.8,9302,13/09/2005,5.63,34.9,37.1,57.5,0.3,157,9,65,NAN,476353.6,6924093.7
70245.7,120914.3,-4155.2,9306,13/09/2005,5.641,15.8,17,25.9,-0.1,157,9,65,NAN,476245.7,6923914.3
70035,121013.3,-4177.6,9308,13/09/2005,5.65,14.2,16.5,24.8,-0.2,157,9,65,NAN,476035,6924013.3
69951.1,120876.2,-4164.9,9311,13/09/2005,5.673,14.2,15.6,23.7,0.1,157,9,65,NAN,475951.1,6923876.2
70029.7,121044.8,-4191.3,9312,13/09/2005,5.675,23.2,25.3,38.8,0.6,157,9,65,NAN,476029.7,6924044.8
70242.1,120903.3,-4209.4,9315,13/09/2005,5.689,16.6,18,27.1,0.9,157,9,65,NAN,476242.1,6923903.3
70407.4,121097.5,-4072.1,9316,13/09/2005,5.699,23.3,25.7,39.5,-0.2,157,9,65,NAN,476407.4,6924097.5
70146,121044,-4121.6,9319,13/09/2005,5.714,21.2,22.9,35.4,-0.2,157,9,65,NAN,476146,6924044
70162.2,121006.8,-4123.9,9321,13/09/2005,5.759,20.2,23.2,34.6,-0.2,157,9,65,NAN,476162.2,6924006.8
70150.2,121032.6,-4158.7,9322,13/09/2005,5.761,15.8,17.1,26.3,0.6,157,9,65,NAN,476150.2,6924032.6
70161.3,121026.3,-4140.3,9327,13/09/2005,5.785,22.3,20.4,33.7,-0.1,157,9,65,NAN,476161.3,6924026.3
70152.9,120948.7,-4177.8,9330,13/09/2005,5.793,23.8,25.8,39.3,0.8,157,9,65,NAN,476152.9,6923948.7
70145.4,121007.2,-4193.5,9331,13/09/2005,5.802,17.1,18.5,28.3,0.9,157,9,65,NAN,476145.4,6924007.2
70113.2,121033.5,-4134,9333,13/09/2005,5.812,29.4,33.2,50.5,0.1,157,9,65,NAN,476113.2,6924033.5
70085.2,121054.4,-4152.6,9334,13/09/2005,5.814,18.9,20.5,31.6,0.5,157,9,65,NAN,476085.2,6924054.4
70200.4,121016.9,-4141.1,9338,13/09/2005,5.834,20.8,22.4,34.5,-0.2,157,9,65,NAN,476200.4,6924016.9
69890.4,121052.9,-4143.3,9349,13/09/2005,5.956,37.7,38.8,73.7,-0.3,NAN,NAN,NAN,NAN,475890.4,6924052.9
70039.6,120832.8,-4149.9,9350,13/09/2005,5.964,19.9,21.7,33,-0.1,157,9,65,NAN,476039.6,6923832.8
70023.6,120851.8,-4147.9,9352,13/09/2005,5.971,15.7,17.1,26.1,0,157,9,65,NAN,476023.6,6923851.8
70038.2,120807.6,-4120.8,9353,13/09/2005,5.973,20.1,22.9,34.3,0,157,9,65,NAN,476038.2,6923807.6
70044.9,120828.1,-4156,9354,13/09/2005,5.982,18.2,19.9,30.2,0.5,157,9,65,NAN,476044.9,6923828.1
70081.3,120858.1,-4184,9357,13/09/2005,6.031,18.6,21.4,34,-0.7,157,9,65,NAN,476081.3,6923858.1
70312.6,121087.6,-4098.6,9359,13/09/2005,6.044,32.2,34.3,53.2,0.4,157,9,65,NAN,476312.6,6924087.6
70388.8,121077.3,-4100.7,9360,13/09/2005,6.048,22,23.4,39.2,-0.1,157,9,65,NAN,476388.8,6924077.3
70020.5,120833.6,-4158.5,9361,13/09/2005,6.052,22.5,24.7,37.5,0.6,157,9,65,NAN,476020.5,6923833.6
69819,121140.1,-4205.2,9364,13/09/2005,6.063,26.9,30.8,46.9,0.1,157,9,65,NAN,475819,6924140.1
70434.6,121087.4,-4128.7,9365,13/09/2005,6.068,27.7,27,40.5,1.3,157,9,65,NAN,476434.6,6924087.4
69997.5,120824,-4149.4,9369,13/09/2005,6.095,18.4,21.1,31.6,0.4,157,9,65,NAN,475997.5,6923824
69974,120894.4,-4151,9370,13/09/2005,6.099,17.8,19.5,29.9,0.3,157,9,65,NAN,475974,6923894.4
70030.7,120821.8,-4201.1,9374,13/09/2005,6.119,25,27.4,41.3,1.6,157,9,65,NAN,476030.7,6923821.8
70063.3,120836.4,-4139.7,9375,13/09/2005,6.126,19.5,19.9,32.5,0.1,157,9,65,NAN,476063.3,6923836.4
69980.6,120824.3,-4153.8,9376,13/09/2005,6.127,29.9,26.1,45.8,-0.1,157,9,65,NAN,475980.6,6923824.3
70232.1,121032.8,-4159,9377,13/09/2005,6.133,35.4,38.3,57.8,-0.3,157,9,65,NAN,476232.1,6924032.8
70489.8,121168.9,-4057.5,9379,13/09/2005,6.144,22.8,24,37.4,-0.2,157,9,65,NAN,476489.8,6924168.9
69938.8,120913.5,-4172.6,9380,13/09/2005,6.147,17.3,22,36.9,-0.3,157,9,65,NAN,475938.8,6923913.5
69937.8,120902.8,-4159.7,9382,13/09/2005,6.159,27.1,31.1,46.8,-0.4,157,9,65,NAN,475937.8,6923902.8
70018.8,120799.6,-4131.2,9384,13/09/2005,6.185,24.5,28,41.9,-0.1,157,9,65,NAN,476018.8,6923799.6
69933.7,120858.7,-4158,9387,13/09/2005,6.199,16.7,18.9,30.8,-0.6,157,9,65,NAN,475933.7,6923858.7
69935.1,120847.6,-4168.4,9392,13/09/2005,6.231,14.7,19.4,26.9,-0.6,157,9,65,NAN,475935.1,6923847.6
69996.5,120793.2,-4139.2,9401,13/09/2005,6.278,23.5,27,40.3,-0.2,157,9,65,NAN,475996.5,6923793.2
69986,120849.9,-4167.8,9402,13/09/2005,6.29,19.7,22.6,33.8,-0.4,157,9,65,NAN,475986,6923849.9
69941.5,120825.4,-4144,9406,13/09/2005,6.342,17,21.3,31.3,-0.4,157,9,65,NAN,475941.5,6923825.4
70308.7,121023.8,-4130,9407,13/09/2005,6.349,17.7,19,29.2,-0.4,157,9,65,NAN,476308.7,6924023.8
70141.4,120981.8,-4124.7,9408,13/09/2005,6.351,42.5,38.7,52.7,-0.2,157,9,65,NAN,476141.4,6923981.8
69964.6,120832.2,-4163.4,9409,13/09/2005,6.363,13.6,15,22.8,0.3,157,9,65,NAN,475964.6,6923832.2
69997.5,120789.2,-4145.1,9410,13/09/2005,6.37,24.6,28.1,42.3,-0.4,157,9,65,NAN,475997.5,6923789.2
70027.5,120785.4,-4115.6,9413,13/09/2005,6.388,21.5,23.6,36,0.4,157,9,65,NAN,476027.5,6923785.4
69950.5,120823,-4196.4,9414,13/09/2005,6.401,14.6,16.8,25,-0.5,157,9,65,NAN,475950.5,6923823
69960.2,120799.8,-4147,9415,13/09/2005,6.414,22.6,24.8,37.8,0.2,157,9,65,NAN,475960.2,6923799.8
70264.5,121052.5,-4115.6,9416,13/09/2005,6.423,20.4,21.9,33.9,0.2,157,9,65,NAN,476264.5,6924052.5
70321.7,121014.3,-4183.7,9417,13/09/2005,6.426,13.8,12.8,19.4,0.7,157,9,65,NAN,476321.7,6924014.3
